ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,isnref,refind,refindFK
alrm_0183,mctulil,"io doto da nginakəna, o bə kori nginakəna atirip təkədəma, me bə ioi o bətomom bə tikilik konəng.",#	#	io	doto	da	#	ngi-nakən	=a	#	o	bə	kori	#	ngi-nakən	=a	a-tirip	təkədəm	=a	#	me	bə	ioi	o	bə=	tomom	#	bə	tikilik	konəng,#	#	then	when;if	PURP	#	2SG.NPST-drink	=3SG.M.PAT	#	TOP	ASP	NEG	#	2SG.NPST-drink	=PAT	ART-kulau	whole	=SG.CL:MASC	#	and	ASP	water	TOP	ASP=	half	#	ASP	little	only,"Then when you want to drink, you don't drink the whole kulau, but the water inside is just half, just a little.",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,1362622,1369188,#nc	#nc	nc	nc	nc	#nc	nc	nc	#nc	nc	nc	nc	#nc	nc	nc	nc	nc	nc	#nc	nc	nc	nc	nc	nc	nc	#nc	nc	nc	nc,,alrm,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
alrm_0184,mctulil,"io nging lange da nginakən me bə kori nginakəna go laik, tove bidəttəva ioi bərodəm.",#	io	nging	lange	#	da	#	ngi-nakən	me	#	bə=	kori	#	ngi-nakən	=a	go	laik	#	tove	b=	idə-t~təv	=a	ioi	bərodəm,#	then	2SG	want	#	PURP	#	2SG.NPST-drink	and	#	ASP=	NEG	#	2SG.NPST-drink	=PAT	NSPEC	big	#	because	ASP=	3N.PST-RED~dry	=PAT	water	inside,"Then you want to drink, but you can't drink a lot, because the water has dried inside.",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,1369188,1374917,#nc	nc	nc	nc	#nc	nc	#nc	nc	nc	#nc	nc	nc	#nc	nc	nc	nc	nc	#nc	nc	nc	nc	nc	nc	nc,,alrm,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
alrm_0185,mctulil,mərek be ngi tir.,#	mərek	be	ngi=	t~tir,#	good	at	2SG.POSS=	RED~ask,Thank you for asking.,en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,1374917,1377422,#nc	nc	nc	nc	nc,,alrm,∅	∅	∅	∅	∅,∅	∅	∅	∅	∅,∅	∅	∅	∅	∅
alrm_0186,mctulil,me mərek.,me	mərek,and	thank,And thanks.,en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,1377422,1380190,nc	nc,,alrm,∅	∅,∅	∅,∅	∅
jkpp_0001,mctulil,do ava nganəngar be nga ləm.,#	do	ava	ngan-əngar	be	nga	ləm,#	now	again	1SG.NPST-say	at	1SG.POSS	live,I'm going to tell [the story of] my life.,en,MORPHEME_ALIGNED,,jkpp_mp3 jkpp_wav jkpp_eaf jkpp_xml jkpp_tsv,,7106,10743,#nc	nc	nc	nc	nc	nc	nc,,jkpp,∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅
jkpp_0002,mctulil,"ngang o təmat ngang be təgəta, nereita ko mukəm magərung, me balakətəria, me tuaina, lalənga (avi?).",#	0	ngang	o	tə-mat	ngang	be	təgəta	nereita	ko	mukəm_magərung	me	balakətəria	me	tuain	=a	laləng	=a	a-vi,#	0	1SG	TOP	3PL.PST-get	1SG	at	one.CL:MASC	six.CL:MASC	plus	three.CL:MASC	and	four.CL:MASC	and	egg	=SG.CL:MASC	year	=SG.CL:MASC	3SG.M-PROX1,"I was born in 1940 [lit. they give birth to me in 1940], this year.",en,MORPHEME_ALIGNED,,jkpp_mp3 jkpp_wav jkpp_eaf jkpp_xml jkpp_tsv,,10743,42608,##	0.h:a	pro.1:dt_p	other	v:pred	pro.1:p	adp	np:other	rn	rn	rn	rn	rn	rn	rn	=rn	np:appos	=rn	rn,,jkpp,∅	new	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3001	3002	∅	∅	3002	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3001	3002	∅	∅	3002	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
jkpp_0003,mctulil,"laika ngang nanbət, məte laik ngang me pən laik ubət to amənə Siapan o ar kotək idə.",#	laik	=a	ngang	nanbət	#	məte	laik	ngang	#	me	pən	laik	u-bət	to	a-mənə	Siapan	o	ar	kotək	idə,#	big	=SG.CL:MASC	1SG	like_that	#	like	big	1SG	#	and	fight	big	3N-PROX2	belong_to	ART-people(Kuanua)	Japan	TOP	still	absent	3N,"I grew up, like that, I grew up, and the war of the Japanese hadn't happened.",en,MORPHEME_ALIGNED,,jkpp_mp3 jkpp_wav jkpp_eaf jkpp_xml jkpp_tsv,,42608,63284,##	np.h:pred	=rn	pro.1:s	other	##	other	other:pred	pro.1:s	##	other	np:dt_s	rn	rn	rn	rn	rn_pn_np	other	other	v:pred	pro:s_sv,,jkpp,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	3002	∅	∅	∅	∅	3002	∅	∅	3003	∅	∅	∅	∅	∅	∅	∅	∅	3003,∅	∅	∅	3002	∅	∅	∅	∅	3002	∅	∅	3003	∅	∅	∅	∅	∅	∅	∅	∅	3003
jkpp_0004,mctulil,"nəbət məte laika ngang, təre moli du ləm bəvon avar kəməron, to kori dutuk vəvat, məte kori go idətu udu, tove məgət o bədəməta mətmət mərek me ittu udu, bəvon o kori.",#	nə-bət	məte	laik	=a	ngang	#	təre	moli	du	ləm	bəvon	avar	kəməron	#	0	to	kori	du-tuk	vəvat	#	məte	kori	go	idə-tu	udu	#	0	tove	məgət	o	bə=	də-mət	=a	mətmət	mərek	#	me	it-tu	udu	#	bəvon	o	kori,#	LOC-PROX2	like	big	=SG.CL:MASC	1SG	#	true	real	1PL.POSS	life	before	also	different	#	0	SUB	NEG	1PL.PST-grow	very	#	like	NEG	NSPEC	3N.PST-grow	1PL	#	0	because	today	TOP	ASP=	1PL.NPST-eat	=PAT	food	good	#	and	3N.NPST-grow	1PL	#	before	TOP	NEG,"I grew up, it's true that our life before is different, that we didn't grow fat, like we didn't grow fat, because now we eat good food, so we are growing fat, before no.",en,MORPHEME_ALIGNED,,jkpp_mp3 jkpp_wav jkpp_eaf jkpp_xml jkpp_tsv,,63284,88291,##	dem_other	other	np:pred	=rn	pro.1:s	##	other	other	ln_pro.1:poss	np:s	rn	other	other:pred	#neg	0.1:s	other	other	v:pred	rv	##neg	other	other	other	v:pred	pro.1:s_iv	#ac	0.1:a	other	other:dt	other	=other	v:pred	=ln	np:p	rn	#	other	v:pred	pro.1:s_iv	##	other:s	other	other:pred,,jkpp,∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	3002	∅	∅	∅	3004	3005	∅	∅	∅	∅	3004	∅	∅	∅	∅	∅	∅	∅	∅	∅	3004	∅	3004	∅	∅	∅	∅	∅	∅	3006	∅	∅	∅	∅	3004	∅	∅	∅	∅,∅	∅	∅	∅	∅	3002	∅	∅	∅	3004	3005	∅	∅	∅	∅	3004	∅	∅	∅	∅	∅	∅	∅	∅	∅	3004	∅	3004	∅	∅	∅	∅	∅	∅	3006	∅	∅	∅	∅	3004	∅	∅	∅	∅
jkpp_0005,mctulil,io laik ngang nanbət.,#	io	laik	ngang	nanbət,#	then	big	1SG	like_that,Then I grew up like that.,en,MORPHEME_ALIGNED,,jkpp_mp3 jkpp_wav jkpp_eaf jkpp_xml jkpp_tsv,,88291,92380,##	other	other:pred	pro.1:s	other,,jkpp,∅	∅	∅	∅	∅,∅	∅	∅	3002	∅,∅	∅	∅	3002	∅
jkpp_0006,mctulil,"io lətna pən ito aSiapan, me pən ubət o idəmətor mata laləng balakətəria.",#	io	lət	n	=a	pən	i-to	a-Siapan	#	0	me	pən	u-bət	o	idə-mətor	mata	laləng	balakətəria,#	then	arrive	APPL	=PAT	fight	3N.belong_to	ART-Japan	#	0	and	fight	3N-PROX2	TOP	3N.PST-sit	for	year	four.CL:MASC,"The war of the Japanese came, this war stayed for 4 years.",en,WORD_ALIGNED,,jkpp_mp3 jkpp_wav jkpp_eaf jkpp_xml jkpp_tsv,,92380,111615,##	other	v:pred	rv	=ln	np:s_sv	rn	rn_pn_np	##	0:s	other	np:dt_s	rn	other	v:pred	adp	np:other	rn,,jkpp,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅,∅	∅	∅	∅	∅	3003	∅	∅	∅	3003	∅	3003	∅	∅	∅	∅	3007	∅,∅	∅	∅	∅	∅	3003	∅	∅	∅	3003	∅	3003	∅	∅	∅	∅	3007	∅
jkpp_0007,mctulil,"be təm ubət, udu o dutərut, ti uvi to itimiau ba maoka, atepelin.",#	0	be	təm	u-bət	udu	o	du-tərut	ti	u-vi	#	0	to	it-i~miau	ba	maok	=a	a-tepelin,#	0	at	knowledge	3N-PROX2	1PL	TOP	1PL.PST-hide	lest	3N-PROX1	#	0	REL	3N.NPST-RED~fly	in	space	=SG.CL:MASC	ART-airplane,"[UNCLEAR] we hid, afraid of the things flying in the sky, airplanes.",en,MORPHEME_ALIGNED,,jkpp_mp3 jkpp_wav jkpp_eaf jkpp_xml jkpp_tsv,,111615,135160,##	0.1:s	adp	np:other	rn	pro.1:dt_s	other	v:pred	adp	dem_pro:obl	#rc	0:s	other	v:pred	adp	np:l	=rn	np:appos,,jkpp,∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	unused	∅	∅,∅	3004	∅	∅	∅	3004	∅	∅	∅	3008	∅	3008	∅	∅	∅	3009	∅	3008,∅	3004	∅	∅	∅	3004	∅	∅	∅	3008	∅	3008	∅	∅	∅	3009	∅	3008
jkpp_0008,mctulil,"io du tərut ba beka, terma Vurvəgi, nəbət o təttak be vətbət, to tate, Gakora-vəkatə.",#	0	io	du-tərut	ba	bek	=a	term	=a	Vurvəgi	#	0	nə-bət	o	tə-t~tak	be	vət-bət	#	0	to	tat-e	Ga	kora	və=	katə,#	0	then	1PL.PST-hide	in	cave	=SG.CL:MASC	next_to	=PAT	Vurvəgi	#	0	LOC-PROX2	TOP	3PL.PST-RED~call	at	3N.SEG-PROX2	#	0	REL	3PL-QUOT	across	mango	3SG.M.POSS=	foot.PL,"then we hided in a cave, next to Vurvəgi river, they call that place Gakora Vəkatə ['under the mango tree']",en,MORPHEME_ALIGNED,,jkpp_mp3 jkpp_wav jkpp_eaf jkpp_xml jkpp_tsv,,135160,150765,##	0.1:s	other	v:pred	adp	np:l	=rn	rn	=rn	rn_pn_np	##	0.h:a	dem_other:dt	other	v:pred	rv	dem_pro:p	#	0.h:s	other	other:pred	adp	ln_np	=ln	np:other,,jkpp,∅	∅	∅	∅	∅	new	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new,∅	3004	∅	∅	∅	3010	∅	∅	∅	3011	∅	∅	∅	∅	∅	∅	3010	∅	∅	∅	∅	∅	∅	∅	3012,∅	3004	∅	∅	∅	3010	∅	∅	∅	3011	∅	∅	∅	∅	∅	∅	3010	∅	∅	∅	∅	∅	∅	∅	3012
jkpp_0009,mctulil,"nane Ediat, dumengəp ba vəraia, kori go pəka, vulvət.",#	0	nan	=e	e-Diat	du-mengəp	ba	vərai	=a	#	kori	go	pək	=a	#	vul	=vət,#	0	mom	=SG.CL:FEM	ART.F-Diat	1PL.PST-sleep	in	pit	=SG.CL:MASC	#	NEG	NSPEC	bright	=SG.CL:MASC	#	dark	=vət,"my mother eDiat, we slept in the hole [cave], it's not bright, but dark.",en,MORPHEME_ALIGNED,,jkpp_mp3 jkpp_wav jkpp_eaf jkpp_xml jkpp_tsv,,150765,167564,##	0.1:s	np.h:dt	=rn	rn_pn_np.h	v:pred	adp	np:l	=rn	##neg	other	rn	np:predex	=rn	##	np:predex	=rn,,jkpp,∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3013	3001	∅	∅	∅	∅	3010	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3013	3001	∅	∅	∅	∅	3010	∅	∅	∅	∅	∅	∅	∅	∅	∅
jkpp_0010,mctulil,"io, bərtəm o nane o bingəp, ngang o ar kori go laik ngang, me ngəmmi beme, məte kori go mərek pət, ko go viuva ba umək, me ngang avar kori ngətəm ngane bingəp.",#	0	io	bərtəm	o	nan	=e	o	b=	i-ngəp	#	ngang	o	ar	kori	go	laik	ngang	#	0	me	ngə-m~mi	bem	=e	#	məte	kori	go	mərek	=pət	#	ko	go	viuv	=a	ba	umək	#	me	ngang	avar	kori	ngə-təm	#	0	ngan-e	b=	i-ngəp,#	0	then	night	TOP	mom	=SG.CL:FEM	TOP	ASP=	3SG.F.PST-die	#	1SG	TOP	still	NEG	NSPEC	big	1SG	#	0	and	1SG.PST-RED~suck	at	=3SG.F.PAT	#	like	NEG	NSPEC	good	=pət	#	NEG	NSPEC	taste	=SG.CL:MASC	in	breast	#	and	1SG	also	NEG	1SG.PST-know	#	0	1SG-QUOT	ASP=	3SG.F.PST-die,"during night mom died, I was still not big, and I was sucking on her, the milk was not tasty, I didn't know that she was dead.",en,MORPHEME_ALIGNED,,jkpp_mp3 jkpp_wav jkpp_eaf jkpp_xml jkpp_tsv,,167564,191963,##	0.h:s	other	np:dt	other	np.h:dt_s	=rn	other	=other	v:pred	##neg	pro.1:dt_s	other	other	other	lv	other:pred	pro.1:s	#	0.1:s	other	v:pred	adp	=pro.h:obl	##neg	other	other	ln	np:predex	=rn	##neg	other	ln	np:predex	=rn	adp	np:l	##neg	other	pro.1:a	other	other	v:pred	#cc:p	0.h:s	other	=other	v:pred,,jkpp,∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3001	∅	3014	∅	3001	∅	∅	∅	∅	∅	3002	∅	∅	∅	∅	∅	3002	∅	3002	∅	∅	∅	3001	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	3015	∅	∅	3002	∅	∅	∅	∅	3001	∅	∅	∅,∅	3001	∅	3014	∅	3001	∅	∅	∅	∅	∅	3002	∅	∅	∅	∅	∅	3002	∅	3002	∅	∅	∅	3001	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	3015	∅	∅	3002	∅	∅	∅	∅	3001	∅	∅	∅
jkpp_0011,mctulil,"du laika, va itəne Turogua, dərnga avi, to vuila toKidol, me vəbena eNunu.",#	du	laik	=a	va	itən	=e	Turogua	#	dərng	=a	a-vi	#	to	v=	uil	=a	to-Kidol	#	0	me	və-bena	=a	e-Nunu,#	1PL.POSS	big	=SG.CL:MASC	3SG.M.POSS	name	=SG.CL:FEM	Turogua	#	old	=SG.CL:MASC	3SG.M-PROX1	#	REL	3SG.M.POSS=	son;daughter	=SG.CL:MASC	ART.M-Kidol	#	0	and	3SG.M.PST-marry	=PAT	ART.F-Nunu,"our uncle, his name is Turgua, an old man, whose son is toKidol, and he got married to eNunu.",en,MORPHEME_ALIGNED,,jkpp_mp3 jkpp_wav jkpp_eaf jkpp_xml jkpp_tsv,,191963,206207,##	ln_pro.1:poss	ln_np.h:poss	=rn	ln_pro.h:poss	np:s	=rn	pn_np:pred	##	np.h:dt_poss	=rn	rn	#rc	other	=ln_pro.h:poss	np.h:s	=rn	pn_np.h:pred	#	0.h:a	other	v:pred	=ln	pn_np.h:p,,jkpp,∅	∅	new	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	new,∅	3004	3016	∅	3016	3017	∅	∅	∅	3016	∅	∅	∅	∅	3016	3018	∅	∅	∅	3016	∅	∅	∅	3019,∅	3004	3016	∅	3016	3017	∅	∅	∅	3016	∅	∅	∅	∅	3016	3018	∅	∅	∅	3016	∅	∅	∅	3019
jkpp_0012,mctulil,"io, iap o udu-- ləma anudu, ngə mativonnəvənik katum ta, məte toPipite, eLula, Tavinor, Tade, me toMelekit, me ngang, ngang o toktok, bemə ngang.",#	io	iap	o	ləm	=a	a-n	=udu	ngə=	mativon	=nəvənik	katum	ta	məte	to-Pipite	e-Lula	Tavinor	Tade	me	to-Melekit	me	ngang	#	ngang	o	toktok	#	bemə	ngang,#	then	3SG.M	TOP	live	=3SG.M.PAT	3SG.M-COM	=1PL	1SG.POSS.INAL=	brother	=PL.CL:DIM	all	3PL	like	ART.M-Pipite	ART.F-Lula	Tavinor	Tade	and	ART.M-Melekit	and	1SG	#	1SG	TOP	end	#	bemə	1SG,"he was living with us, all of my brothers, like toPipite, eLula, Tavinor, Tade of and toMelekit, and me, I'm the last of all, stop at me.",en,MORPHEME_ALIGNED,,jkpp_mp3 jkpp_wav jkpp_eaf jkpp_xml jkpp_tsv,,206207,232877,##	other	pro.h:dt_s	other	other:pred	=pro.h:s	adp	=pro.1:obl	=ln_pro.1:poss	np.h:appos	=rn	rn	rn	rn	rn_pn_np	rn_pn_np	rn_pn_np	rn_pn_np	rn	rn_pn_np	rn	rn_pro.1	##	pro.1:s	other	other:pred	##	nc	pro.1:s,,jkpp,∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	new	new	new	new	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	3016	∅	∅	3016	∅	3004	3002	3020	∅	∅	3020	∅	3021	3022	3023	3024	∅	3025	∅	3002	∅	3002	∅	∅	∅	∅	∅,∅	∅	3016	∅	∅	3016	∅	3004	3002	3020	∅	∅	3020	∅	3021	3022	3023	3024	∅	3025	∅	3002	∅	3002	∅	∅	∅	∅	∅
jkpp_0013,mctulil,"io nane bingəp, io bənganəkələ?",#	io	nan	=e	b=	i-ngəp	#	0	io	bə=	ngan-əkələ,#	then	mom	=SG.CL:FEM	ASP=	3SG.F.PST-die	#	0	then	ASP=	1SG.NPST-do,"Then mom died, then what will I do?",en,MORPHEME_ALIGNED,,jkpp_mp3 jkpp_wav jkpp_eaf jkpp_xml jkpp_tsv,,232877,239150,##	other	np.h:s	=rn	=other	v:pred	##	0.1:s	other	=other	v:pred,,jkpp,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	3001	∅	∅	∅	∅	3002	∅	∅	∅,∅	∅	3001	∅	∅	∅	∅	3002	∅	∅	∅
jkpp_0014,mctulil,kurek ba du ronəng vədəme.,#	kurek	ba	du	ronəng	vədəm	=e,#	bad	in	1PL.POSS	stomach	for	=3SG.F.PAT,We were sad [upset] for her.,en,MORPHEME_ALIGNED,,jkpp_mp3 jkpp_wav jkpp_eaf jkpp_xml jkpp_tsv,,239150,243832,##	other:predex	adp	ln_pro.1:poss	np:l	adp	=pro.h:obl,,jkpp,∅	∅	∅	∅	bridging	∅	∅,∅	∅	∅	3004	3026	∅	3001,∅	∅	∅	3004	3026	∅	3001
jkpp_0015,mctulil,"io, betəm ubət nandi ba pən o məte bidəmat məni nidə.",#	io	betəm	u-bət	nandi	ba	pən	o	məte	bidəmat	məni	nidə,#	then	betəm	3N-PROX2	like_this	in	fight	TOP	like	bidəmat	məni	nidə,"[UNCLEAR] the war started [at the time the war started, she died.]",en,MORPHEME_ALIGNED,,jkpp_mp3 jkpp_wav jkpp_eaf jkpp_xml jkpp_tsv,,243832,263560,#nc	nc	nc	nc	nc	nc	nc_np	nc	nc	nc	nc	nc,,jkpp,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	3003	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	3003	∅	∅	∅	∅	∅
jkpp_0016,mctulil,"io (dukər-) təkər təpme, təba məngəda, to təttak tate, be Toburut, itəne evi o eto Bior, me burut nəbo Bior, Tulil o kori, Tulil o navodi ba Iaor.",#	0	io	tə-kər	təpm	=e	tə=	ba	məngəda	=a	#	0	to	tə-t~tak	tat-e	be	Toburut	#	itən	=e	e-vi	o	e-to	Bior	#	me	burut	nə-bo	Bior	#	Tulil	o	kori	#	Tulil	o	navodi	ba	Iaor,#	0	then	3PL.PST-lift	with	=3SG.F.PAT	to=	in	home	=SG.CL:MASC	#	0	REL	3PL.PST-RED~call	3PL-QUOT	at	Toburut	#	name	=SG.CL:FEM	3SG.F-PROX1	TOP	3SG.F-belong_to	Tolai	#	and	burut	LOC-UP	Bior	#	Tulil	TOP	NEG	#	Tulil	TOP	like_this	in	fear,"then they went up with her (body) to home, where they called Toburut, this name bilongs to Tolais, burut is a Tolai word, Tulil no, in Tulil language it is ""be iaor"" 'at fear'.",en,MORPHEME_ALIGNED,,jkpp_mp3 jkpp_wav jkpp_eaf jkpp_xml jkpp_tsv,,263560,285370,##	0.h:s	other	v:pred	adp	=pro.h:obl	=adp	adp	np:g	=rn	#rc	0.h:a	other	v:pred	rv	rv	pn_np:p	##	np:s	=rn	rn	other	adp	pn_np:pred	##	other	np:s	dem_other	pn_np:pred	#neg	pn_np:s	other	other:pred	##	pn_np:s	other	other	adp	np:pred,,jkpp,∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	new	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅,∅	3004	∅	∅	∅	3002	∅	∅	3027	∅	∅	3004	∅	∅	∅	∅	3028	∅	3029	∅	∅	∅	∅	∅	∅	∅	3029	∅	∅	∅	3030	∅	∅	∅	3030	∅	∅	∅	∅,∅	3004	∅	∅	∅	3002	∅	∅	3027	∅	∅	3004	∅	∅	∅	∅	3028	∅	3029	∅	∅	∅	∅	∅	∅	∅	3029	∅	∅	∅	3030	∅	∅	∅	3030	∅	∅	∅	∅
jkpp_0017,mctulil,"təmərove, me ngang o kori go laik ngang, bətəbokbok tuk ngang.",#	0	tə-mərov	=e	#	me	ngang	o	kori	go	laik	ngang	#	0	bə=	tə-bokbok	tuk	ngang,#	0	3PL.PST-bury	=3SG.F.PAT	#	and	1SG	TOP	NEG	NSPEC	big	1SG	#	0	ASP=	3PL.PST-talk	give	1SG,"They buried her, I was still small, they told me.",en,MORPHEME_ALIGNED,,jkpp_mp3 jkpp_wav jkpp_eaf jkpp_xml jkpp_tsv,,285370,301483,##	0.h:a	v:pred	=pro.h:p	##neg	other	pro.1:dt_s	other	other	lv	other:pred	pro.1:s	##	0.h:s	=other	v:pred	adp	pro.1:obl,,jkpp,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3004	∅	3001	∅	∅	3002	∅	∅	∅	∅	3002	∅	3004	∅	∅	∅	3002,∅	3004	∅	3001	∅	∅	3002	∅	∅	∅	∅	3002	∅	3004	∅	∅	∅	3002
jkpp_0018,mctulil,"me bəvon o var dubitəmut, vəvat bətma voin, me avar bokbokpət navodi ba doto məte nane bingəp, o bimətor avar bəba(məto) məngəda to voin, o məngədə təgəta me tattak bema tate urənga o Ravup.",#	0	me	bəvon	o	var	du-bitəmut	vəvat	bətm	=a	voin	#	me	avar	bokbok	=pət	navodi	ba	#	doto	məte	nan	=e	b=	i-ngəp	#	0	o	b=	i-mətor	avar	bə=	ba	məngəd	=a	to	voin	#	0	o	məngədə	təgət	=a	me	ta-t~tak	bem	=a	tat-e	#	urəng	=a	o	Ravup,#	0	and	before	TOP	also	1PL.PST-believe	very	with	=PAT	ghost	#	and	also	talk	=pət	like_this	in	#	when;if	like	mom	=SG.CL:FEM	ASP=	3SG.F.PST-die	#	0	TOP	ASP=	3SG.F.PST-sit	also	ASP=	in	home	=SG.CL:MASC	belong_to	ghost	#	0	TOP	home;village	one	=SG.CL:MASC	and	3PL.NPST-RED~call	at	=3SG.M.PAT	3PL-QUOT	#	waterfall	=SG.CL:MASC	TOP	Ravup,"and before we believed strongly in ghosts, there is this saying that when like mom died, she stayed in a place belongs to the ghosts, this place they called the water fall Ravup.",en,MORPHEME_ALIGNED,,jkpp_mp3 jkpp_wav jkpp_eaf jkpp_xml jkpp_tsv,,301483,331040,##	0.h:a	other	other:dt	other	other	v:pred	rv	rv	=ln	np:p	##	other	other	np:predex	=rn	rn	nc	#	other	other	np.h:s	=rn	=other	v:pred	#	0.h:s	other	=other	v:pred	other	=other	adp	np:l	=rn	rn	rn_np	##	0.h:s	other	np:dt_s	rn	=rn	other	v:pred	adp	=pro.h:obl	other	#cc	np:s	=rn	other	pn_np:pred,,jkpp,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅,∅	3004	∅	∅	∅	∅	∅	∅	∅	∅	3031	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	3001	∅	∅	∅	∅	3001	∅	∅	∅	∅	∅	∅	3032	∅	∅	3031	∅	3004	∅	3032	∅	∅	∅	∅	∅	∅	∅	∅	3033	∅	∅	∅,∅	3004	∅	∅	∅	∅	∅	∅	∅	∅	3031	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	3001	∅	∅	∅	∅	3001	∅	∅	∅	∅	∅	∅	3032	∅	∅	3031	∅	3004	∅	3032	∅	∅	∅	∅	∅	∅	∅	∅	3033	∅	∅	∅
